INFO 2025-06-05 20:06:01,384 autoreload Watching for file changes with StatReloader
DEBUG 2025-06-05 20:06:13,938 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.2544.0_x64__qbz5n2kfra8p0\Lib\json\scanner.py first seen with mtime 1696831135.756281
DEBUG 2025-06-05 20:06:13,938 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\django\db\models\functions\comparison.py first seen with mtime 1744117398.6326952
DEBUG 2025-06-05 20:06:13,940 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\django\db\models\fields\reverse_related.py first seen with mtime 1744117398.630695
DEBUG 2025-06-05 20:06:13,940 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.2544.0_x64__qbz5n2kfra8p0\Lib\dataclasses.py first seen with mtime 1712539002.5355675
DEBUG 2025-06-05 20:06:13,940 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\django\utils\http.py first seen with mtime 1744117398.7965481
DEBUG 2025-06-05 20:06:13,940 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\kombu\compression.py first seen with mtime 1746756100.329951
DEBUG 2025-06-05 20:06:13,940 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\django\views\generic\edit.py first seen with mtime 1744117398.8317025
DEBUG 2025-06-05 20:06:13,940 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\django_extensions\templatetags\widont.py first seen with mtime 1747433460.3823495
DEBUG 2025-06-05 20:06:13,940 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\dateutil\tz\win.py first seen with mtime 1746756100.020861
DEBUG 2025-06-05 20:06:13,940 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\django\core\files\storage\handler.py first seen with mtime 1744117398.499133
DEBUG 2025-06-05 20:06:13,943 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.2544.0_x64__qbz5n2kfra8p0\Lib\email\header.py first seen with mtime 1696831134.1881492
DEBUG 2025-06-05 20:06:13,943 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\celery\utils\__init__.py first seen with mtime 1746756100.9698274
DEBUG 2025-06-05 20:06:13,944 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\django\forms\boundfield.py first seen with mtime 1744117398.6483297
DEBUG 2025-06-05 20:06:13,944 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.2544.0_x64__qbz5n2kfra8p0\Lib\importlib\metadata\_functools.py first seen with mtime 1696831135.6431656
DEBUG 2025-06-05 20:06:13,944 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\PIL\__init__.py first seen with mtime 1744245294.1705549
DEBUG 2025-06-05 20:06:13,944 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\amqp\protocol.py first seen with mtime 1746756100.2371013
DEBUG 2025-06-05 20:06:13,946 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\psycopg2\__init__.py first seen with mtime 1744117954.0034788
DEBUG 2025-06-05 20:06:13,946 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\django\core\files\move.py first seen with mtime 1744117398.4939575
DEBUG 2025-06-05 20:06:13,946 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\celery\utils\annotations.py first seen with mtime 1746756100.970826
DEBUG 2025-06-05 20:06:13,946 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.2544.0_x64__qbz5n2kfra8p0\Lib\types.py first seen with mtime 1696831141.2284162
DEBUG 2025-06-05 20:06:13,946 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\django\core\checks\model_checks.py first seen with mtime 1744117398.4818828
DEBUG 2025-06-05 20:06:13,946 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.2544.0_x64__qbz5n2kfra8p0\Lib\re\_constants.py first seen with mtime 1696831136.4209664
DEBUG 2025-06-05 20:06:13,946 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.2544.0_x64__qbz5n2kfra8p0\Lib\email\charset.py first seen with mtime 1696831134.181621
DEBUG 2025-06-05 20:06:13,946 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\django\views\decorators\http.py first seen with mtime 1744117398.8267064
DEBUG 2025-06-05 20:06:13,946 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\celery\app\defaults.py first seen with mtime 1746756100.8795137
DEBUG 2025-06-05 20:06:13,946 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.2544.0_x64__qbz5n2kfra8p0\Lib\getpass.py first seen with mtime 1696831134.8941405
DEBUG 2025-06-05 20:06:13,946 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\celery\utils\time.py first seen with mtime 1746756100.9875128
DEBUG 2025-06-05 20:06:13,946 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\django\core\checks\async_checks.py first seen with mtime 1744117398.4778833
DEBUG 2025-06-05 20:06:13,946 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.2544.0_x64__qbz5n2kfra8p0\Lib\encodings\__init__.py first seen with mtime 1696831134.487311
DEBUG 2025-06-05 20:06:13,952 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.2544.0_x64__qbz5n2kfra8p0\Lib\__future__.py first seen with mtime 1696831141.643639
DEBUG 2025-06-05 20:06:13,952 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\django\middleware\clickjacking.py first seen with mtime 1744117398.7325583
DEBUG 2025-06-05 20:06:13,952 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\django\contrib\admin\actions.py first seen with mtime 1744117395.5330684
DEBUG 2025-06-05 20:06:13,952 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\amqp\__init__.py first seen with mtime 1746756100.2278254
DEBUG 2025-06-05 20:06:13,954 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\colorama\ansi.py first seen with mtime 1746756099.335212
DEBUG 2025-06-05 20:06:13,954 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.2544.0_x64__qbz5n2kfra8p0\Lib\ctypes\_endian.py first seen with mtime 1707467542.9448216
DEBUG 2025-06-05 20:06:13,954 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\django\contrib\admin\views\__init__.py first seen with mtime 1744117396.115378
DEBUG 2025-06-05 20:06:13,954 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\django\contrib\admin\filters.py first seen with mtime 1744117395.5374353
DEBUG 2025-06-05 20:06:13,954 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\django\contrib\staticfiles\management\commands\__init__.py first seen with mtime 1744117398.4577684
DEBUG 2025-06-05 20:06:13,961 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\django_celery_beat\utils.py first seen with mtime 1746895876.43714
DEBUG 2025-06-05 20:06:13,961 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\django\templatetags\cache.py first seen with mtime 1744117398.7597535
DEBUG 2025-06-05 20:06:13,961 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.2544.0_x64__qbz5n2kfra8p0\Lib\re\__init__.py first seen with mtime 1696831136.4240327
DEBUG 2025-06-05 20:06:13,961 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.2544.0_x64__qbz5n2kfra8p0\Lib\email\_policybase.py first seen with mtime 1696831134.2439637
DEBUG 2025-06-05 20:06:13,961 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\tzdata\zoneinfo\Asia\__init__.py first seen with mtime 1744117393.722214
DEBUG 2025-06-05 20:06:13,961 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.2544.0_x64__qbz5n2kfra8p0\Lib\importlib\resources\_adapters.py first seen with mtime 1696831135.681322
DEBUG 2025-06-05 20:06:13,961 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\django\template\response.py first seen with mtime 1744117398.7482376
DEBUG 2025-06-05 20:06:13,964 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.2544.0_x64__qbz5n2kfra8p0\Lib\importlib\readers.py first seen with mtime 1696831135.6785705
DEBUG 2025-06-05 20:06:13,964 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.2544.0_x64__qbz5n2kfra8p0\Lib\concurrent\futures\__init__.py first seen with mtime 1696831133.6802392
DEBUG 2025-06-05 20:06:13,964 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\django\core\checks\commands.py first seen with mtime 1744117398.4788828
DEBUG 2025-06-05 20:06:13,964 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\cron_descriptor\Exception.py first seen with mtime 1746895876.254733
DEBUG 2025-06-05 20:06:13,966 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\django\contrib\admin\helpers.py first seen with mtime 1744117395.5384722
DEBUG 2025-06-05 20:06:13,966 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\kombu\messaging.py first seen with mtime 1746756100.3367248
DEBUG 2025-06-05 20:06:13,966 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\django\db\backends\base\__init__.py first seen with mtime 1744117398.5497699
DEBUG 2025-06-05 20:06:13,966 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\vine\funtools.py first seen with mtime 1746756098.405562
DEBUG 2025-06-05 20:06:13,966 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\kombu\utils\uuid.py first seen with mtime 1746756100.4096806
DEBUG 2025-06-05 20:06:13,968 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.2544.0_x64__qbz5n2kfra8p0\Lib\ipaddress.py first seen with mtime 1701811937.9394913
DEBUG 2025-06-05 20:06:13,968 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.2544.0_x64__qbz5n2kfra8p0\Lib\asyncio\windows_events.py first seen with mtime 1712539002.489536
DEBUG 2025-06-05 20:06:13,968 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.2544.0_x64__qbz5n2kfra8p0\Lib\bisect.py first seen with mtime 1696831133.6198673
DEBUG 2025-06-05 20:06:13,968 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\dotenv\parser.py first seen with mtime 1746889044.1920185
DEBUG 2025-06-05 20:06:13,968 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.2544.0_x64__qbz5n2kfra8p0\DLLs\_zoneinfo.pyd first seen with mtime 1712539002.388925
DEBUG 2025-06-05 20:06:13,968 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.2544.0_x64__qbz5n2kfra8p0\Lib\asyncio\runners.py first seen with mtime 1696831133.3463356
DEBUG 2025-06-05 20:06:13,968 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\django\template\exceptions.py first seen with mtime 1744117398.7452395
DEBUG 2025-06-05 20:06:13,968 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\django\db\migrations\exceptions.py first seen with mtime 1744117398.5935137
DEBUG 2025-06-05 20:06:13,968 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\tzdata\zoneinfo\America\__init__.py first seen with mtime 1744117393.6177318
DEBUG 2025-06-05 20:06:13,968 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\django\template\engine.py first seen with mtime 1744117398.744232
DEBUG 2025-06-05 20:06:13,968 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\asgiref\__init__.py first seen with mtime 1744117394.8339717
DEBUG 2025-06-05 20:06:13,968 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\django\contrib\admin\models.py first seen with mtime 1744117395.5394301
DEBUG 2025-06-05 20:06:13,968 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\kombu\connection.py first seen with mtime 1746756100.330951
DEBUG 2025-06-05 20:06:13,968 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\booking\admin.py first seen with mtime 1744117592.6246479
DEBUG 2025-06-05 20:06:13,974 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\psycopg2\sql.py first seen with mtime 1744117954.0407221
DEBUG 2025-06-05 20:06:13,974 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\django\template\utils.py first seen with mtime 1744117398.7492373
DEBUG 2025-06-05 20:06:13,974 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\celery\app\base.py first seen with mtime 1746756100.876513
DEBUG 2025-06-05 20:06:13,974 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\django\db\migrations\utils.py first seen with mtime 1744117398.601521
DEBUG 2025-06-05 20:06:13,974 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\django\contrib\admin\templatetags\__init__.py first seen with mtime 1744117396.1098447
DEBUG 2025-06-05 20:06:13,976 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\django\utils\deprecation.py first seen with mtime 1744117398.7900348
DEBUG 2025-06-05 20:06:13,976 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.2544.0_x64__qbz5n2kfra8p0\Lib\hmac.py first seen with mtime 1707582042.0681047
DEBUG 2025-06-05 20:06:13,976 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\django\shortcuts.py first seen with mtime 1744117395.144141
DEBUG 2025-06-05 20:06:13,976 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.2544.0_x64__qbz5n2kfra8p0\Lib\email\policy.py first seen with mtime 1707467542.9583392
DEBUG 2025-06-05 20:06:13,976 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.2544.0_x64__qbz5n2kfra8p0\Lib\html\entities.py first seen with mtime 1696831134.9039834
DEBUG 2025-06-05 20:06:13,976 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\django\db\models\sql\subqueries.py first seen with mtime 1744117398.6438076
DEBUG 2025-06-05 20:06:13,976 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\django\contrib\auth\base_user.py first seen with mtime 1744117396.3393118
DEBUG 2025-06-05 20:06:13,976 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\django\db\migrations\operations\special.py first seen with mtime 1744117398.607036
DEBUG 2025-06-05 20:06:13,976 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\django\core\files\base.py first seen with mtime 1744117398.4919574
DEBUG 2025-06-05 20:06:13,976 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\django\template\backends\__init__.py first seen with mtime 1744117398.750237
DEBUG 2025-06-05 20:06:13,976 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.2544.0_x64__qbz5n2kfra8p0\Lib\multiprocessing\process.py first seen with mtime 1696831136.2203898
DEBUG 2025-06-05 20:06:13,976 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.2544.0_x64__qbz5n2kfra8p0\Lib\asyncio\queues.py first seen with mtime 1696831133.3444118
DEBUG 2025-06-05 20:06:13,976 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\django\core\management\utils.py first seen with mtime 1744117398.517713
DEBUG 2025-06-05 20:06:13,976 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.2544.0_x64__qbz5n2kfra8p0\Lib\token.py first seen with mtime 1696831141.0881877
DEBUG 2025-06-05 20:06:13,976 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\clinic\admin.py first seen with mtime 1747168422.5684648
DEBUG 2025-06-05 20:06:13,976 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.2544.0_x64__qbz5n2kfra8p0\Lib\platform.py first seen with mtime 1696831136.357966
DEBUG 2025-06-05 20:06:13,976 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\kombu\utils\encoding.py first seen with mtime 1746756100.3973632
DEBUG 2025-06-05 20:06:13,976 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\django\urls\exceptions.py first seen with mtime 1744117398.7735355
DEBUG 2025-06-05 20:06:13,976 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\django\core\checks\security\base.py first seen with mtime 1744117398.4889593
DEBUG 2025-06-05 20:06:13,976 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\django\middleware\__init__.py first seen with mtime 1744117398.7315595
DEBUG 2025-06-05 20:06:13,976 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\timezone_field\backends\base.py first seen with mtime 1746895876.387165
DEBUG 2025-06-05 20:06:13,984 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\django\contrib\auth\__init__.py first seen with mtime 1744117396.3350377
DEBUG 2025-06-05 20:06:13,984 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\django\urls\utils.py first seen with mtime 1744117398.7755435
DEBUG 2025-06-05 20:06:13,984 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\tzdata\zoneinfo\Africa\__init__.py first seen with mtime 1744117393.5165558
DEBUG 2025-06-05 20:06:13,984 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\django\contrib\auth\forms.py first seen with mtime 1744117396.3446734
DEBUG 2025-06-05 20:06:13,984 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\celery\platforms.py first seen with mtime 1746756100.865601
DEBUG 2025-06-05 20:06:13,984 autoreload File C:\Users\WW5\PycharmProjects\DrHvost\venv\Lib\site-packages\colorama\winterm.py first seen with mtime 1746756099.33888
